is_static,full_name
true,org.jsoup.parser.TokeniserState$67
true,org.jsoup.parser.TokeniserState$63
true,org.jsoup.parser.TokeniserState$64
true,org.jsoup.parser.TokeniserState$65
true,org.jsoup.parser.TokeniserState$66
true,org.jsoup.parser.TokeniserState$60
true,org.jsoup.parser.TokeniserState$61
true,org.jsoup.parser.TokeniserState$62
true,org.jsoup.parser.TokeniserState$12
true,org.jsoup.parser.TokeniserState$13
true,org.jsoup.parser.TokeniserState$14
true,org.jsoup.parser.TokeniserState$15
true,org.jsoup.parser.TokeniserState$10
true,org.jsoup.parser.TokeniserState$11
true,com.google.common.base.Functions$PredicateFunction
true,com.fasterxml.jackson.databind.annotation.JsonSerialize$Typing
true,org.jsoup.parser.TokeniserState$16
true,org.jsoup.parser.TokeniserState$17
true,org.jsoup.parser.TokeniserState$18
true,org.jsoup.parser.TokeniserState$19
true,org.jsoup.parser.TokeniserState$23
true,org.jsoup.parser.TokeniserState$24
true,org.jsoup.parser.TokeniserState$25
true,org.jsoup.parser.TokeniserState$26
true,org.jsoup.parser.TokeniserState$20
true,org.jsoup.parser.TokeniserState$21
true,org.jsoup.parser.TokeniserState$22
true,com.google.common.collect.Multiset$Entry
true,org.jsoup.parser.TokeniserState$27
true,org.jsoup.parser.TokeniserState$28
true,org.jsoup.parser.TokeniserState$29
true,org.jsoup.parser.TokeniserState$34
true,org.jsoup.parser.TokeniserState$35
true,org.jsoup.parser.TokeniserState$36
true,org.jsoup.parser.TokeniserState$37
true,org.jsoup.parser.TokeniserState$30
true,org.jsoup.parser.TokeniserState$31
true,org.jsoup.parser.TokeniserState$32
true,org.jsoup.parser.TokeniserState$33
true,com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter
true,com.google.common.collect.Multimaps$MapMultimap
true,com.liato.bankdroid.WebViewActivity$1$1
true,com.fasterxml.jackson.annotation.JsonFormat$Shape
true,org.jsoup.parser.TokeniserState$38
true,org.jsoup.parser.TokeniserState$39
true,org.jsoup.parser.TokeniserState$45
true,org.jsoup.parser.TokeniserState$46
true,org.jsoup.parser.TokeniserState$47
true,org.jsoup.parser.TokeniserState$48
true,org.jsoup.parser.TokeniserState$41
true,org.jsoup.parser.TokeniserState$42
true,org.jsoup.parser.TokeniserState$43
true,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$BoolKD
true,org.jsoup.parser.TokeniserState$44
true,org.jsoup.parser.TokeniserState$40
true,com.google.common.collect.AbstractMapBasedMultiset$EntrySet$1
true,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BigIntegerDeserializer
true,com.google.common.collect.RegularImmutableMap$Values
true,org.jsoup.parser.TokeniserState$49
true,org.jsoup.select.StructuralEvaluator$ImmediateParent
true,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$URIDeserializer
true,com.fasterxml.jackson.databind.deser.std.DateDeserializers$DateBasedDeserializer
true,com.google.common.base.FinalizableReferenceQueue$DirectLoader
true,com.fasterxml.jackson.databind.ser.std.StdArraySerializers$LongArraySerializer
true,com.google.common.collect.ImmutableSet$ImmutableEnumSet
true,com.fasterxml.jackson.databind.ser.impl.FilteredBeanPropertyWriter$SingleView
true,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$CharDeser
true,com.fasterxml.jackson.databind.deser.std.JdkDeserializers$CharsetDeserializer
true,com.google.common.base.Predicates$CompositionPredicate
true,com.fasterxml.jackson.databind.ser.std.StdKeySerializers$CalendarKeySerializer
true,com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer$1
true,org.jsoup.select.StructuralEvaluator$ImmediatePreviousSibling
true,com.google.common.collect.AbstractIterator$State
true,com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
true,com.google.common.collect.ImmutableMultimap$EntryCollection
true,com.google.common.collect.StandardMultimap$WrappedCollection$WrappedIterator
true,org.jsoup.nodes.Attributes$Dataset$EntrySet
true,com.google.common.collect.StandardMultimap$1
true,org.jsoup.select.Evaluator$CssNthEvaluator
true,com.fasterxml.jackson.databind.ser.std.StdJdkSerializers$AtomicLongSerializer
true,com.fasterxml.jackson.annotation.JsonInclude$Include
true,com.fasterxml.jackson.databind.deser.impl.PropertyValue$Regular
true,net.margaritov.preference.colorpicker.ColorPickerView$OnColorChangedListener
true,org.simpleframework.xml.core.KeyBuilder$Key
true,org.simpleframework.xml.core.Composite$1
true,org.jsoup.select.Evaluator$AttributeWithValueNot
true,com.google.common.collect.Maps$FilteredEntryMap
true,com.google.common.collect.Synchronized$SynchronizedMultiset
true,org.simpleframework.xml.stream.PullReader$Start
true,com.google.common.collect.Synchronized$SynchronizedCollection
true,com.google.common.collect.StandardMultimap$AsMap$AsMapEntries
true,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$DateKD
true,com.google.common.collect.Multisets$SetMultiset$EntrySet$1
true,org.simpleframework.xml.stream.PullReader$End
true,org.jsoup.parser.Token$StartTag
true,org.jsoup.Connection$Request
true,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$StringDeser
true,com.fasterxml.jackson.databind.node.ObjectNode$NoFieldsIterator
true,com.google.common.collect.ConstrainedMap$1
true,org.jsoup.helper.HttpConnection$Base
true,org.jsoup.safety.Cleaner$ElementMeta
true,com.google.common.collect.MapMaker$NullOutputExceptionReference
true,org.simpleframework.xml.core.LabelExtractor$LabelBuilder
true,com.google.common.collect.AbstractMultimap$AsMap$AsMapEntries
true,org.jsoup.Connection$Response
true,com.liato.bankdroid.WebViewActivity$2$1
true,com.liato.bankdroid.banking.Bank$SessionPackage
true,org.jsoup.select.CombiningEvaluator$And
true,com.fasterxml.jackson.databind.deser.std.DateDeserializers$TimestampDeserializer
true,com.google.common.collect.ImmutableBiMap$Builder
true,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$ByteKD
true,org.simpleframework.xml.stream.PullReader$Entry
true,com.fasterxml.jackson.databind.deser.std.DateDeserializers$TimeZoneDeserializer
true,com.google.common.collect.Maps$TransformedValuesMap$EntrySet$1$1
true,com.liato.bankdroid.MainActivity$PopupMenuBank
true,com.google.common.base.Predicates$NotNullPredicate
true,com.google.common.collect.AbstractMapBasedMultiset$EntrySet$1$1
true,org.simpleframework.xml.core.Variable$Adapter
true,com.google.common.base.Predicates$IsEqualToPredicate
true,com.google.common.collect.ImmutableCollection$Builder
true,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$DoubleDeserializer
true,com.fasterxml.jackson.databind.deser.std.JacksonDeserializers$JavaTypeDeserializer
true,org.simpleframework.xml.core.Composite$Builder
true,com.google.common.collect.Maps$FilteredKeyMap
true,com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer$Bucket
true,com.google.common.collect.StandardBiMap$EntrySet$1$1
true,com.google.common.collect.Maps$UnmodifiableEntries
true,org.jsoup.select.Evaluator$AttributeWithValueMatching
true,com.google.common.base.FinalizableReferenceQueue$FinalizerLoader
true,com.fasterxml.jackson.databind.ext.CoreXMLDeserializers$DurationDeserializer
true,com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntLikeSerializer
true,com.google.common.collect.Multisets$1
true,com.google.common.collect.StandardMultimap$MultisetView$EntrySet
true,org.simpleframework.xml.stream.StreamReader$Text
true,org.jsoup.select.Evaluator$Id
true,com.liato.bankdroid.lockpattern.ConfirmLockPattern$4
true,com.fasterxml.jackson.core.JsonParser$NumberType
true,com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$DoubleKD
true,com.fasterxml.jackson.databind.JsonSerializer$None
true,com.google.common.base.Predicates$AndPredicate
true,com.google.common.collect.LinkedListMultimap$MultisetView$2$1$1
true,com.google.common.collect.MapMaker$LinkedSoftEntry
true,com.fasterxml.jackson.databind.deser.DataFormatReaders$Match
true,com.google.common.collect.Synchronized$SynchronizedListMultimap
true,com.google.common.base.Predicates$InPredicate
true,com.fasterxml.jackson.databind.deser.BuilderBasedDeserializer$1
true,com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer$TableInfo
true,com.google.common.collect.ImmutableSetMultimap$BuilderMultimap
true,org.simpleframework.xml.core.ExtractorFactory$ExtractorBuilder
true,org.simpleframework.xml.core.ElementMapParameter$Contact
true,org.jsoup.select.Selector$SelectorParseException
true,com.google.common.base.Joiner$MapJoiner
true,com.google.common.collect.MapMaker$ValueReference
true,com.google.common.base.Predicates$OrPredicate
true,com.fasterxml.jackson.databind.deser.std.PrimitiveArrayDeserializers$IntDeser
true,com.fasterxml.jackson.databind.PropertyNamingStrategy$PascalCaseStrategy
true,com.google.common.collect.StandardBiMap$1
true,com.liato.bankdroid.banking.banks.rikslunchen.model.Envelope$Body$Fault
true,com.fasterxml.jackson.databind.deser.std.NumberDeserializers$NumberDeserializer
true,org.simpleframework.xml.core.KeyBuilder$KeyType
true,com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket
true,com.google.common.collect.MutableClassToInstanceMap$1
true,com.fasterxml.jackson.databind.util.ObjectBuffer$Node
true,com.google.common.collect.Synchronized$SynchronizedAsMapEntries
true,com.google.common.collect.RegularImmutableMap$KeySet
true,org.jsoup.select.Evaluator$IsLastOfType
true,org.jsoup.select.Evaluator$Attribute
true,com.fasterxml.jackson.databind.node.ContainerNode$NoNodesIterator
true,org.jsoup.safety.Whitelist$AttributeKey
true,com.fasterxml.jackson.databind.node.TreeTraversingParser$1
true,com.google.common.collect.ImmutableSet$Builder
true,com.fasterxml.jackson.databind.ser.Serializers$Base
true,org.jsoup.select.Evaluator$IsNthOfType
true,org.jsoup.select.StructuralEvaluator$PreviousSibling
true,org.jsoup.select.StructuralEvaluator$Not
true,org.simpleframework.xml.core.Collector$Registry
true,org.jsoup.select.StructuralEvaluator$Root
true,org.simpleframework.xml.util.Resolver$Stack$Sequence
true,com.fasterxml.jackson.annotation.JsonFormat$Value
true,com.fasterxml.jackson.databind.annotation.JsonSerialize$Inclusion
true,com.fasterxml.jackson.databind.node.NodeCursor$Array
true,com.google.common.collect.AbstractBiMap$ValueSet$1
true,com.google.common.collect.CustomConcurrentHashMap$Impl$Fields
true,com.google.common.collect.ImmutableCollection$EmptyImmutableCollection
true,com.google.common.collect.AbstractBiMap$KeySet$1
true,com.fasterxml.jackson.databind.introspect.ClassIntrospector$MixInResolver
true,com.google.common.collect.Multisets$UnmodifiableMultiset
true,com.google.common.collect.ImmutableCollection$ArrayImmutableCollection
true,org.jsoup.helper.HttpConnection$1
true,com.google.common.collect.Maps$FilteredEntryMap$EntrySet$1
true,com.google.android.gms.internal.dg$a$a
true,com.google.android.gms.internal.km$3
true,com.google.android.gms.internal.km$4
true,com.google.android.gms.internal.km$1
true,com.google.android.gms.internal.km$2
true,com.google.android.gms.games.multiplayer.realtime.RoomConfig$1
true,com.google.android.gms.internal.km$5
true,com.google.android.gms.common.api.Api$ApiOptions$NoOptions
true,com.google.android.gms.wallet.FullWalletRequest$1
true,com.google.android.gms.internal.ff$1
true,com.google.android.gms.appstate.AppStateManager$5$1
true,com.google.android.gms.games.internal.api.TurnBasedMultiplayerImpl$LeaveMatchImpl
true,com.google.android.gms.games.internal.api.AclsImpl$LoadNotifyAclImpl
true,com.watabou.pixeldungeon.levels.CityLevel$SmokeParticle
true,com.google.android.gms.games.internal.api.PlayersImpl$20
true,com.google.android.gms.internal.lp$a
true,com.watabou.pixeldungeon.plants.Earthroot$Seed
true,com.google.android.gms.games.internal.api.PlayersImpl$21
true,com.watabou.noosa.BitmapText$Font
true,com.google.android.gms.games.internal.api.PlayersImpl$22
true,com.google.android.gms.games.internal.api.PlayersImpl$23
true,com.google.android.gms.games.internal.api.PlayersImpl$24
true,com.google.android.gms.games.internal.api.PlayersImpl$25
true,com.google.android.gms.games.internal.api.PlayersImpl$26
true,com.google.android.gms.internal.s$a
true,com.google.android.gms.maps.internal.n$a$a
true,com.google.android.gms.games.internal.GamesClientImpl$ClaimMilestoneResultImpl
true,com.google.android.gms.drive.Drive$2
true,com.google.android.gms.drive.Drive$1
true,com.google.android.gms.games.internal.GamesContract$ImagesColumns
true,com.watabou.pixeldungeon.ui.Toolbar$1
true,com.google.android.gms.internal.km$a
true,com.google.ads.AdRequest$ErrorCode
true,com.google.android.gms.drive.Drive$b
true,com.google.android.gms.drive.Drive$a
true,com.google.android.gms.drive.DriveFolder$DriveFolderResult
true,com.google.android.gms.games.achievement.Achievements$LoadAchievementsResult
true,com.watabou.pixeldungeon.scenes.StartScene$GameButton
true,com.google.android.gms.games.internal.api.InvitationsImpl$1
true,com.google.android.gms.internal.fy$1$1
true,com.google.android.gms.games.internal.api.InvitationsImpl$2
true,com.google.android.gms.maps.internal.IMapViewDelegate$a
true,com.google.android.gms.games.internal.api.InvitationsImpl$3
true,com.watabou.input.Touchscreen$Touch
true,com.google.android.gms.internal.bb$7
true,com.google.android.gms.internal.bb$8
true,com.google.android.gms.internal.bb$5
true,com.google.android.gms.internal.bb$6
true,com.google.android.gms.internal.bb$3
true,com.google.android.gms.internal.bb$4
true,com.google.android.gms.internal.bb$1
true,com.google.android.gms.internal.bb$2
true,com.google.android.gms.games.internal.GamesClientImpl$PeerDeclinedCallback
true,com.google.android.gms.drive.realtime.internal.h$a$a
true,com.google.android.gms.plus.model.people.Person$Urls
true,com.google.android.gms.games.internal.api.PlayersImpl$17
true,com.google.android.gms.games.internal.api.PlayersImpl$18
true,com.google.android.gms.games.internal.api.PlayersImpl$19
true,com.google.android.gms.games.internal.api.PlayersImpl$10
true,com.google.android.gms.games.internal.api.PlayersImpl$11
true,com.google.android.gms.internal.ap$a
true,com.google.android.gms.games.internal.api.PlayersImpl$12
true,com.google.android.gms.games.internal.api.PlayersImpl$13
true,com.google.android.gms.games.internal.api.PlayersImpl$14
true,com.google.android.gms.games.internal.api.PlayersImpl$15
true,com.google.android.gms.games.internal.api.PlayersImpl$16
true,com.google.android.gms.analytics.k$a
true,com.google.android.gms.plus.PlusClient$OnMomentsLoadedListener
true,com.google.android.gms.games.Games$SignOutImpl
true,com.google.android.gms.games.internal.api.AchievementsImpl$10
true,com.google.android.gms.tagmanager.v$b
true,com.google.android.gms.tagmanager.v$a
true,com.watabou.pixeldungeon.scenes.SurfaceScene$Pet
true,com.google.android.gms.drive.realtime.internal.g$a
true,com.watabou.pixeldungeon.items.armor.Armor$Glyph
true,com.watabou.pixeldungeon.effects.particles.SparkParticle$1
true,com.google.android.gms.drive.query.SortOrder$1
true,com.google.android.gms.maps.internal.IGoogleMapDelegate$a$a
true,com.google.android.gms.drive.internal.p$a
true,com.google.android.gms.internal.ix$a$a
true,com.google.android.gms.drive.internal.p$b
true,com.google.android.gms.drive.internal.p$c
true,com.google.android.gms.drive.internal.p$d
true,com.google.android.gms.drive.internal.p$e
true,com.google.android.gms.drive.internal.p$f
true,com.google.android.gms.games.internal.GamesClientImpl$RequestRemovedCallback
true,com.google.android.gms.drive.internal.p$g
true,com.google.android.gms.drive.internal.p$h
true,com.google.android.gms.drive.internal.p$i
true,com.google.android.gms.tagmanager.v$3
true,com.google.android.gms.drive.internal.p$j
true,com.google.android.gms.tagmanager.v$2
true,com.google.android.gms.drive.internal.p$k
true,com.google.android.gms.tagmanager.v$1
true,com.google.android.gms.maps.internal.g$a
true,com.google.android.gms.drive.internal.p$l
true,com.google.android.gms.internal.jc$3$1
true,com.watabou.pixeldungeon.plants.Fadeleaf$Seed
true,com.google.android.gms.games.internal.api.NotificationsImpl$3$1
true,com.google.android.gms.games.internal.GamesContract$MilestoneColumns
true,com.google.android.gms.analytics.HitBuilders$SocialBuilder
true,com.watabou.pixeldungeon.effects.particles.EarthParticle$1
true,com.watabou.pixeldungeon.windows.WndHero$StatsTab$1
true,com.google.android.gms.plus.PlusOneButton$OnPlusOneClickListener
true,com.watabou.pixeldungeon.windows.WndHero$StatsTab$2
true,com.google.android.gms.dynamic.a$a
true,com.google.android.gms.wearable.DataApi$DeleteDataItemsResult
true,com.google.android.gms.wallet.wobs.CommonWalletObject$1
true,com.google.android.gms.wearable.internal.au$2
true,com.google.android.gms.wearable.internal.au$3
true,com.google.android.gms.wearable.internal.au$1
true,com.google.android.gms.wearable.internal.au$6
true,com.google.android.gms.drive.internal.p$1
true,com.google.android.gms.wearable.internal.au$7
true,com.google.android.gms.drive.internal.p$2
true,com.google.android.gms.wearable.internal.au$4
true,com.google.android.gms.drive.internal.p$3
true,com.google.android.gms.wearable.internal.au$5
true,com.google.android.gms.drive.internal.p$4
true,com.google.android.gms.drive.internal.p$5
true,com.google.android.gms.wearable.internal.au$8
true,com.google.android.gms.wearable.internal.au$9
true,com.google.android.gms.games.internal.api.SnapshotsImpl$5
true,com.google.android.gms.games.internal.api.SnapshotsImpl$6
true,com.google.android.gms.wallet.wobs.CommonWalletObject$a
true,com.watabou.pixeldungeon.ui.ItemSlot$4
true,com.watabou.pixeldungeon.ui.ItemSlot$3
true,com.watabou.pixeldungeon.ui.ItemSlot$2
true,com.watabou.pixeldungeon.ui.ItemSlot$1
true,com.google.android.gms.wearable.internal.au$a
true,com.google.android.gms.internal.kd$a
true,com.watabou.pixeldungeon.plants.Icecap$Seed
true,com.google.android.gms.games.internal.api.SnapshotsImpl$1
true,com.google.android.gms.games.internal.api.SnapshotsImpl$2
true,com.google.android.gms.games.internal.api.SnapshotsImpl$3
true,com.google.android.gms.games.internal.api.SnapshotsImpl$4
true,com.google.android.gms.games.Notifications$ContactSettingLoadResult
true,com.google.android.gms.games.snapshot.Snapshots$LoadSnapshotsResult
true,com.watabou.pixeldungeon.effects.MagicMissile$ColdParticle
true,com.watabou.pixeldungeon.actors.mobs.npcs.Ghost$4
true,com.watabou.pixeldungeon.actors.mobs.npcs.Ghost$3
true,com.google.android.gms.games.internal.GamesClientImpl$1
true,com.watabou.pixeldungeon.actors.mobs.npcs.Ghost$2
true,com.watabou.pixeldungeon.actors.mobs.npcs.Ghost$1
true,com.google.android.gms.internal.ja$a
true,com.google.android.gms.dynamic.a$7
true,com.google.android.gms.dynamic.a$6
true,com.google.android.gms.dynamic.a$5
true,com.google.android.gms.games.internal.GamesContract$MatchesPendingOpsColumns
true,com.google.android.gms.dynamic.a$4
true,com.google.android.gms.dynamic.a$3
true,com.google.android.gms.dynamic.a$2
true,com.google.android.gms.dynamic.a$1
true,com.google.android.gms.games.multiplayer.turnbased.TurnBasedMultiplayer$UpdateMatchResult
true,com.google.android.gms.maps.model.internal.g$a$a
true,com.google.android.gms.internal.ja$1
true,com.google.android.gms.internal.ja$2
true,com.google.android.gms.analytics.t$1
true,com.google.android.gms.analytics.t$2
true,com.google.android.gms.analytics.t$3
true,com.google.android.gms.analytics.t$4
true,com.google.android.gms.internal.hj$a$a
true,com.watabou.pixeldungeon.effects.Effects$Type
true,com.google.android.gms.maps.internal.j$a$a
true,com.google.android.gms.wearable.internal.ac$a$a
true,com.google.android.gms.games.internal.IGamesSignInService$Stub
true,com.google.android.gms.games.Notifications$GameMuteStatusLoadResult
true,com.google.android.gms.plus.PlusShare$Builder
true,com.watabou.pixeldungeon.actors.hero.HeroAction$Cook
true,com.google.android.gms.internal.dc$a$a
true,com.google.android.gms.games.internal.GamesClientImpl$TurnBasedMatchLeftBinderCallbacks
true,com.google.android.gms.appstate.AppStateManager$StateListResult
true,com.google.android.gms.games.internal.GamesClientImpl$PeerLeftRoomCallback
true,com.google.android.gms.wearable.internal.ad$a
true,com.google.android.gms.games.internal.GamesContract$MatchesColumns
true,com.google.android.gms.plus.internal.c$a
true,com.google.android.gms.maps.GoogleMap$OnMyLocationChangeListener
true,com.google.android.gms.tagmanager.DataLayer$c$a
true,com.google.android.gms.common.api.GoogleApiClient$OnConnectionFailedListener
true,com.google.android.gms.location.LocationClient$OnAddGeofencesResultListener
true,com.watabou.pixeldungeon.Badges$1
true,com.watabou.pixeldungeon.scenes.StartScene$1$1
true,com.watabou.pixeldungeon.ui.Toolbar$QuickslotTool
true,com.google.android.gms.games.snapshot.Snapshots$DeleteSnapshotResult
true,com.google.android.gms.analytics.c$a
true,com.google.android.gms.analytics.c$b
true,com.google.android.gms.analytics.c$c
true,com.google.android.gms.internal.hc$a
true,com.google.android.gms.internal.hc$b
true,com.google.android.gms.drive.realtime.internal.d$a$a
true,com.google.android.gms.games.internal.api.TurnBasedMultiplayerImpl$LoadMatchImpl$1
true,com.google.android.gms.plus.model.people.Person$Organizations
true,com.google.android.gms.internal.iw$a
true,com.google.android.gms.games.internal.GamesClientImpl$UpdateRequestsResultImpl
true,com.google.android.gms.analytics.Tracker$a$1
true,com.google.android.gms.drive.realtime.internal.o$a
true,com.google.android.gms.maps.internal.p$a
true,com.watabou.pixeldungeon.items.wands.Wand$1
true,com.google.android.gms.games.internal.api.PlayersImpl$4
true,com.google.android.gms.games.internal.api.PlayersImpl$5
true,com.google.android.gms.games.internal.api.PlayersImpl$2
true,com.google.android.gms.games.internal.api.PlayersImpl$3
true,com.google.android.gms.games.internal.api.PlayersImpl$8
true,com.google.android.gms.games.internal.api.PlayersImpl$9
true,com.google.android.gms.games.internal.api.PlayersImpl$6
true,com.google.android.gms.games.internal.api.PlayersImpl$7
true,com.google.android.gms.games.internal.GamesClientImpl$MatchRemovedCallback
true,com.google.android.gms.games.internal.api.PlayersImpl$1
true,com.google.android.gms.internal.dp$a
true,com.watabou.pixeldungeon.effects.MagicMissile$EarthParticle$1
true,com.watabou.pixeldungeon.items.wands.WandOfFlock$Sheep
true,com.google.android.gms.games.multiplayer.InvitationEntity$InvitationEntityCreatorCompat
true,com.google.android.gms.cast.Cast$CastOptions
true,com.google.android.gms.panorama.PanoramaApi$a
true,com.google.android.gms.wallet.fragment.WalletFragment$OnStateChangedListener
true,com.google.android.gms.internal.cm$a
true,com.watabou.pixeldungeon.effects.particles.SnowParticle$1
true,com.google.android.gms.games.internal.game.ExtendedGameEntity$ExtendedGameEntityCreatorCompat
true,com.google.android.gms.plus.PlusClient$OnAccessRevokedListener
true,com.google.android.gms.games.internal.GamesClientImpl$LoadScoresResultImpl
true,com.watabou.pixeldungeon.actors.mobs.Mob$AiState
true,com.google.android.gms.games.internal.api.SnapshotsImpl$LoadImpl$1
true,com.google.android.gms.plus.model.people.Person$PlacesLived
true,com.google.android.gms.maps.model.internal.h$a
true,com.google.android.gms.internal.kl$a
true,com.google.android.gms.internal.kl$b
true,com.google.android.gms.internal.kl$c
true,com.watabou.pixeldungeon.levels.SewerLevel$WaterParticle
true,com.google.android.gms.internal.fe$a
true,com.google.android.gms.wallet.LineItem$Role
true,com.google.android.gms.wallet.Wallet$WalletOptions
true,com.google.android.gms.games.internal.game.GameBadgeEntity$GameBadgeEntityCreatorCompat
true,com.google.android.gms.games.internal.api.LeaderboardsImpl$LoadPlayerScoreImpl
true,com.google.android.gms.maps.GoogleMap$6$1
true,com.google.android.gms.games.internal.GamesClientImpl$ContactSettingLoadResultImpl
true,com.google.android.gms.internal.gh$a
true,com.google.android.gms.internal.gh$b
true,com.watabou.pixeldungeon.windows.WndRanking$StatsTab$1
true,com.google.android.gms.maps.StreetViewPanoramaView$b
true,com.google.android.gms.maps.StreetViewPanoramaView$a
true,com.google.android.gms.plus.model.moments.ItemScope$Builder
true,com.google.android.gms.games.internal.api.TurnBasedMultiplayerImpl$InitiateMatchImpl$1
true,com.google.android.gms.internal.kl$1
true,com.google.android.gms.internal.c$j
true,com.google.android.gms.internal.kl$4
true,com.google.android.gms.internal.kl$2
true,com.google.android.gms.internal.kl$3
true,com.google.android.gms.games.multiplayer.Invitations$LoadInvitationsResult
true,com.google.android.gms.games.request.Requests$SendRequestResult
true,com.google.android.gms.ads.AdRequest$1
true,com.google.android.gms.internal.fv$a
true,com.google.android.gms.games.internal.api.EventsImpl$1
true,com.google.android.gms.games.internal.api.EventsImpl$2
true,com.google.android.gms.games.internal.GamesClientImpl$PlayerLeaderboardScoreLoadedBinderCallback
true,com.google.android.gms.games.internal.api.EventsImpl$3
true,com.google.android.gms.internal.lo$a
true,com.google.android.gms.tagmanager.ContainerHolder$ContainerAvailableListener
true,com.google.android.gms.games.internal.IGamesCallbacks$Stub
true,com.watabou.pixeldungeon.levels.features.AlchemyPot$1
true,com.google.android.gms.games.internal.api.PlayersImpl$LoadXpForGameCategoriesResultImpl
true,com.google.android.gms.games.internal.PopupManager$PopupManagerHCMR1
true,com.google.android.gms.plus.Moments$LoadMomentsResult
true,com.google.android.gms.internal.hk$1
true,com.google.android.gms.games.internal.api.SnapshotsImpl$DeleteImpl
true,com.watabou.pixeldungeon.actors.mobs.npcs.Wandmaker$QuestHandler
true,com.google.android.gms.internal.gh$1
true,com.google.android.gms.internal.gy$a
true,com.watabou.pixeldungeon.actors.hero.HeroAction$Attack
true,com.google.android.gms.drive.internal.ac$a$a
true,com.google.android.gms.drive.internal.aa$a
true,com.google.android.gms.tagmanager.cs$3
true,com.google.android.gms.tagmanager.cs$4
true,com.watabou.pixeldungeon.effects.MagicMissile$MagicParticle$1
true,com.google.android.gms.tagmanager.cs$1
true,com.google.android.gms.tagmanager.cs$2
true,com.google.android.gms.tagmanager.de$a
true,com.google.android.gms.games.internal.api.NotificationsImpl$ContactSettingLoadImpl$1
true,com.google.android.gms.internal.hk$a
true,com.google.android.gms.security.ProviderInstaller$ProviderInstallListener
true,com.google.android.gms.analytics.ai$a
true,com.google.android.gms.games.internal.api.NotificationsImpl$2$1
true,com.google.android.gms.internal.jd$a$a
true,com.google.android.gms.tagmanager.cs$c
true,com.google.android.gms.tagmanager.cs$a
true,com.google.android.gms.tagmanager.cs$b
true,com.google.android.gms.internal.ar$a$a
true,com.google.android.gms.location.ActivityRecognition$1
true,com.google.android.gms.drive.realtime.internal.f$a
true,com.google.android.gms.games.internal.api.NotificationsImpl$InboxCountImpl
true,com.google.android.gms.maps.StreetViewPanorama$OnStreetViewPanoramaCameraChangeListener
true,com.google.android.gms.internal.dg$a
true,com.google.android.gms.games.internal.api.TurnBasedMultiplayerImpl$LoadMatchesImpl$1
true,com.google.android.gms.maps.GoogleMap$4
true,com.google.android.gms.maps.GoogleMap$5
true,com.google.android.gms.maps.GoogleMap$6
true,com.watabou.noosa.tweeners.Tweener$Listener
true,com.google.android.gms.maps.GoogleMap$7
true,com.google.android.gms.games.internal.api.GamesMetadataImpl$LoadGamesImpl
true,com.google.android.gms.maps.GoogleMap$1
true,com.google.android.gms.maps.GoogleMap$2
true,com.google.android.gms.maps.GoogleMap$3
true,com.google.android.gms.internal.ln$a$a
true,com.google.android.gms.maps.GoogleMap$8
true,com.google.android.gms.maps.GoogleMap$9
true,com.google.android.gms.maps.internal.f$a
true,com.google.android.gms.games.internal.GamesClientImpl$QuestUpdateBinderCallback
true,com.google.android.gms.games.Players$LoadXpForGameCategoriesResult
true,com.watabou.pixeldungeon.actors.hero.HeroAction$Interact
true,com.watabou.pixeldungeon.Chrome$Type
true,com.google.android.gms.maps.internal.g$a$a
true,com.google.android.gms.R$color
true,com.google.android.gms.games.internal.GamesClientImpl$LoadPlayerScoreResultImpl
true,com.google.android.gms.games.internal.api.AchievementsImpl$LoadImpl$1
true,com.google.android.gms.analytics.HitBuilders$EventBuilder
true,com.google.android.gms.internal.c$a
true,com.google.android.gms.games.internal.IRoomService$Stub$Proxy
true,com.google.android.gms.maps.GoogleMap$a
true,com.watabou.pixeldungeon.levels.traps.SummoningTrap$1
true,com.google.android.gms.internal.c$i
true,com.google.android.gms.internal.c$h
true,com.google.android.gms.internal.c$g
true,com.google.android.gms.internal.c$f
true,com.google.android.gms.internal.c$e
true,com.google.android.gms.internal.c$d
true,com.google.android.gms.internal.c$c
true,com.google.android.gms.internal.c$b
true,com.google.android.gms.internal.dx$2
true,com.google.android.gms.internal.dx$1
true,com.google.android.gms.location.ActivityRecognition$a
true,com.watabou.pixeldungeon.effects.particles.PurpleParticle$1
true,com.watabou.pixeldungeon.actors.mobs.Yog$Larva
